,name,roastery,info,address,img
143,콜롬비아 디카페인,헤베커피,"헤베커피는 커피씬에서 주목 받는 스페셜티 커피 매장입니다. 오너인 임지영 바리스타는 한국 브루어스컵 국가대표 선발전 등 다양한 대회에서 수상 경력을 자랑하며, 생두 유통, 로스팅, 머신 제조업, 커피 체인 전 영역에서 드물게 전문성을 인정받은 여성 바리스타입니다.
대기업과 벤처 회사에서의 경험을 바탕으로 현재는 헤베커피를 운영하고 있습니다. 그리스어 Ἥβη(헤베)를 모티브로 한 헤베커피의 C.I는 청춘과 젊음을 상징합니다. 이 헤베라는 이름은 그리스 신화에 등장하는 청춘의 여신을 의미합니다.
헤베커피는 마치 청춘을 가져다주는 여신 헤베처럼, 모든 고객들이 우리 브랜드를 통해 일상을 환기하고 각자 빛나는 시간을 만들어가기를 바라며 헤베 브랜드를 운영하고 있습니다.",,https://d2wosiipoa41qn.cloudfront.net/iK0nTdZNFEcHs07b14cw58PNkc8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230724/20c593161ab74347ac834212e644f059.jpeg
144,J브라운,커피네츄럴스페셜티,"커피네츄럴스페셜티는
15년 이상 커피산업에 종사하면서 쌓은 노하우와 커피업계 다양한 대회에서 많은 수상 이력과 심사경력을 가지고 있는 로스터리 업체로, 카페 창업 컨설팅, 원두 납품, 바리스타 교육, 카페 운영 등을 주사업으로 하고 있습니다.특히 500평 이상 대형 베이커리 카페 컨설팅에 전문성을 가지고 있습니다.",,https://d2wosiipoa41qn.cloudfront.net/83iBwWYwzwjNyxxGiOOLaHCjRas=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230823/34742e2ba6ba4355bc4ceeab5884e4eb.jpeg
145,Decaf 디카페인,클라리멘토,"클라리멘토는 밝고 선명한 스페셜티커피를 지향합니다.
다채로운 빛을 담고 있는 커피 한잔이 주는 즐거움을 경험할 수 있는 로스터리입니다.",경기 고양시 덕양구 의장로 29-31 1층,https://d2wosiipoa41qn.cloudfront.net/Rz2M8tFOuZY1Tca3wlPK9LUe9iI=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230216/245827becff44638b4abd38df0d82f7e.png
146,디카프 슬럽,슬러핀 커피,"호로록, 슬러핀커피입니다. 맛있는 커피는 생두 고르는 것 부터 시작합니다.
Q-Grader, R-Grader가 제철 커피를 잘 고르고 로스팅까지 정성 껏 진행합니다.
우리들의 일이자 휴식인 커피, 오늘도 즐커하세요.",광주광역시 동구 준법로 14 1층 슬러핀커피로스터스,https://d2wosiipoa41qn.cloudfront.net/M-OkN1aMsgPE1SdzJ0ULJlQM1tk=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220628/738e58bc8ec04e6dbe6587ded711252f.jpeg
147,다크 클로,앤써커피,"앤써커피는 좋은 스페셜티 커피를 고객에게 소개하는 것에 사명감을 지니고 있습니다.
커피 산지에 방문하여 직접 거래하거나, 주요 경매에 참여해 최상급 스페셜티 커피를 선보이고 있습니다.
농작물인 생두는 배송 과정, 기후, 보관 상태 등에 따라 항상 컨디션이 변화합니다.
그래서 최상의 품질을 위해 다양한 데이터를 기반으로 한 프로파일을 활용해 로스팅하여 제공합니다.",서울특별시 강남구 논현로 85길 5-12 1층,https://d2wosiipoa41qn.cloudfront.net/orb42PfF5j0k1vbGSwjzjmGjkHA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210416/42a65f4715d64a2b890d37616f21f0f8.png
148,콜롬비아 디카페인,프레이저 커피,"프레이저 커피는 숲과 바다, 해변, 자연이 어우러진 지상낙원이라 불리는 프레이저 아일랜드를 모티프로 시작되었습니다.

한잔의 커피를 즐기는 이 순간, 일상의 여유와 함께 기억될만한 추억으로 만들어주고 우리의 가치와 철학이 고스란히 전해지길 원합니다.",경기 성남시 분당구 구미로9번길 25,https://d2wosiipoa41qn.cloudfront.net/8CYKEIEuzHCnBJpCPRFZuyLpHlw=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230830/26dbfb2f7f864fa89439656376dbc207.png
149,크로마 블렌드,연경재,"맛있는 커피 한 잔으로 사람과 사람 , 과거와 현재 , 또 그밖의 이질적인 것들을 따뜻하게 이어내는 것을 상상하는 VDC연경재의 모든 본질은 '스페셜티 커피'에 있습니다.

연경재는 커피전문가들의 다양한 경험을 바탕으로 체계적인 관리와 서비스를 제공합니다.",부산광역시 중구 중앙대로29번길 6,https://d2wosiipoa41qn.cloudfront.net/_UZEwyMtneRgBnBkF2KKtaXaWbE=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230113/686a9e6973be4d828fbb4eea29f851c0.jpeg
150,에티오피아 구지 우라가,웨이브온 커피,"“‘Relax on the wave, On your life, With your coffee’라는 슬로건에 맞게 고객의 삶속에 웨이브온 커피가 휴식으로 스며들 수 있도록 하며, 퀄리티 높고 고객 감동을 주는 여러 커피 MD들을 출시하고 있습니다.

브라질의 농부들과 직접 만나 교류하며 스페셜티 등급의 생두 공급망을 구축하였습니다. 수확한지 1년이내의 뉴크롭 생두로 제조한 원두의 신선함을 느껴보세요!",부산 기장군 장안읍 해맞이로 286,https://d2wosiipoa41qn.cloudfront.net/H_fWrhy1k6jH9hzuOCygYuVk7-4=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210924/ca86c5ea3ce441068a8fb94d505e9f74.png
151,르네테르 블렌드,싸인포스트커피,"Signpost는 길을 헤매지 않고 목적지로 갈 수 있게 도와주는 이정표를 의미합니다.

‘커피’라는 매개체를 통해 지역 사회에 긍정적인 영향을 끼치고, 흔들리지 않으며 한결같은 마음으로 누구나 편안하게 마실 수 있는 커피를 만들려고 노력합니다.

바쁜 일상 속에서 우리의 커피를 만나는 그 순간, 당신의 삶은 한층 여유롭게 빛날 것입니다.",서울시 동작구 솔밭로 97-6,https://d2wosiipoa41qn.cloudfront.net/JaOUVf-ZeWk9nkK1LnYqXqd7T4U=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210426/8ab9c5a729f545789116eadc8c530a66.png
152,어느푸른저녁,애크로매틱 커피 컴퍼니,분명 '최고의 커피'는 해내지 못할 겁니다. 그것은 사실 다다를 수 없는 신기루 같은 목표입니다. 하지만 생두의 선택에서 로스팅 추출에 이르는 모든 과정에서 우리는 최대한 틀리지 않은 선택을 통해서 우리가 다다를 수 있는 가장 신뢰할 수 있는 커피로 만들어내고자 노력합니다.,서울 강동구 성내로14길 37 1층,https://d2wosiipoa41qn.cloudfront.net/rpRuUw9OoYWGOXzkexEbAucLX3I=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210421/a1405f125995439b8eae0e17206efbc1.png
153,비터스윗 라이프 에디션2,커피 몽타주,"""영화 같은 일상, 그 일상 속의 커피 한 잔""
한 편의 영화처럼 커피를 둘러싼 사람과 일상 모두를 몽타주(Montage, 편집) 할 수 있기를...
안정적인 로스팅 품질 관리로 잘 알려진 커피몽타주는 전국 150여 곳의 크고 작은 카페에 커피를 납품하고 있으며, 고품질의 생두 구매를 위하여 각종 해외 커피 옥션 참여 및 산지 직거래를 시도하고 있습니다. 좋은 생두를 찾기 위한 노력, 더 나은 로스팅을 위한 매일의 시도, 최선의 커피 추출을 위한 고민들. 맛있는 커피 한 잔에 정직한 과정을 담기 위해 우리는 오늘도 고민합니다.",서울 강동구 올림픽로48길 23-12 1층,https://d2wosiipoa41qn.cloudfront.net/NLTI1E4K6GbRHdqWcnIB4XDQPCg=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210416/d4a2fc886f8b472cb852f475c1f575d0.png
154,보이져,스티머스 커피팩토리,"스티머스는 자연스런 깊이와 편안한 향이 느껴지는 로스터리 공방의 모습으로 로컬 속 사람과 환경에 깊이 스며들며, 모두가 함께 성장하고 마음을 나누는 단단한 커피 공동체를 지향해 왔습니다.
스페셜티 커피 본연의 가치를 지키며 커피가 가진 진정 특별한 이야기를 모두에게 나누는 메이커스,
즉 'Specialty Makers'라는 의미의 스티머스가 되고자 합니다.",서울특별시 강남구 신사동 526 두인빌딩 지층 2호,https://d2wosiipoa41qn.cloudfront.net/wSC6jy2fXNA0-JM1PbI23iLw4OM=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221209/eca1d67b141842c4842d0adc3eea6efe.jpeg
155,블랙 앤 모어,토치커피,"토치커피는 커피 산지를 다니며 생두를 선별하여 수입 납품하는 브랜드입니다.
매년 개성 있는 싱글 오리진 커피들을 소개하고, 안정적이고 일관된 블렌드 커피를 제공합니다,
우리는 산지에서 부터 최종 음료가 나오기까지의 모든 과정을 컨트롤 합니다.
커피를 생산하는 사람, 그리고 그 커피를 소비하는 사람 그 둘을 잇는 가교 역할에 충실하고 그 과정속에 우리와 관계한 사람들의 행복을 추구합니다.",서울시 강남구 봉은사로 68길 41,https://d2wosiipoa41qn.cloudfront.net/3NdX8sMsQ7wooQvoJTFXKOKiLNE=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20211228/1d1304658dee4eecb3979d21fb4db2c8.png
156,온두라스 카바예로 워시드 아나에어로빅,보난자커피 코리아,"""커피라는 이름으로 남들이 가지 않았던 그 먼 곳으로 가보는 것""

세계의 많은 매체들로부터 '당신이 죽기 전에 반드시 가봐야 할 세계 25대 카페', '유럽을 대표하는 5대 카페', '2021 세계 최고의 10대 카페'로 선정된 보난자커피는 20년간 발전시켜온 로스팅 기술과 최고의 로스터기 프로밧 G45가 만나, 국내에서 직접 로스팅 한 고품질의 원두를 소개합니다.",서울 광진구 능동로 239-1 B동 1층 보난자 커피,https://d2wosiipoa41qn.cloudfront.net/KYJT_F9okv67PO9x4qKwouLgJYY=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220804/42daebe44c034509a666e4e24370e395.jpeg
157,댐 굳 블렌드,놈코어 커피,"놈코어 커피는 2016년 호주 시드니에 설립된 회사입니다. 창립 이래 지역 소비자들에게 좋은 품질의 커피를 제공해왔고 시간이 지남에 따라 호주 내 뿐만 아니라 미국, 중국, 홍콩, 아랍에미리트 연합, 한국 등 국제 시장에도 널리 공급하고 있습니다.
우리의 비전 - 옳은 일을 하자 ‘Do Right Things’
우리의 비전은 옳은 일을 함으로서 지역사회와 환경에 책임있는 일원이 되어 우리 사회에 기여하는 위대한 회사가 되는 것입니다.
우리의 사명 - 댐 굳 커피 ‘Damn Good Coffee’
우리의 사명은 단지 좋은 커피 뿐만 아니라 ‘정말 좋은 커피’ (Damn Good Coffee)를 모두에게 선사하는 것입니다. 우리는 생두의 선별로부터 시작하여 로스팅 프로파일을 디자인하고, 추출에 이어 고객 서비스, 나아가 온라인에서 커피를 구매하는 경험에 이르기까지 모든 과정 하나 하나를 섬세하게 관리하여 우리의 품질이 일관성있게 좋을 수 있도록 관리합니다.","인천시 부평구 부평대로 337, 1031호",https://d2wosiipoa41qn.cloudfront.net/uZr78yZkXywC5MgEywIp96EKUkE=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230801/065e45e9aee34aa399012422f0b6bba1.png
158,BURUNDI ROYAL BEATS(부룬디 로얄 비츠),마그마커피,"마그마 커피는 세계 커피 산업에서 수십 년 동안 활동해 온 '토마스 하지스(Thomas L. Hodges)'와 '아르만도 시에라(Armando Sierra)' 두 사람의 오랜 경험과 가치를 한국 커피 시장에 전하고자 합니다.
전 세계 산지를 돌며 엄선한 스페셜티 커피를 다이렉트 트레이드하고 있는 마그마 커피는 수십 년에 걸쳐 축적된 노하우를 토대로 생두 수입부터 원두 로스팅까지 전 과정을 세심하게 QC하고 있으며, 각각의 커피가 가진 개성을 살려 최상의 기술로 로스팅 합니다.
마그마 커피는 커피가 가진 본연의 맛을 온전히 느낄 수 있도록, 마지막 한 모금까지 기분 좋게 마실 수 있는 균형감 있는 스페셜티 커피를 제공합니다.",서울특별시 강남구 학동로50길 42 302호,https://d2wosiipoa41qn.cloudfront.net/Ci4T2m3NpH-hy6oN5PFNvGhDDls=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230703/94ee3ae8b9da4a9fa1af96f3fa14f97c.jpeg
159,로엄버 블렌딩,올인커피,"[All-IN COFFEE]
‘한 가지 일에 모든 힘을 쏟아부음’ 올인커피 입니다.
10년 이상 로스팅을 하며 다양한 원산지, 품종, 가공별 생두를 전문적이고 체계적으로 로스팅해 온 업체로 현재는 카페부터 호텔, 레스토랑, 베이커리 등 오프라인 최전선의 F&B 업체들과 오피스, 관공서 등에 당일 로스팅 된 신선한 원두커피를 납품하고 있습니다.
올인커피는 '고객 경험'을 최우선으로 생각하여 교육, 컨설팅, 머신, 부자재 등 커피가 생산되고 소비되는 모든 공간에서 각 분야의 전문가들과 유기적으로 협력하여 전문가들과 소비자들을 '한 컵'에 담기 위한 다양한 시도를 진행합니다.
✔ 10년 이상의 로스팅 노하우로 품질의 균일성과 안정성
✔ 커피 업계 각 분야의 전문가들과 협력하는 관계성
✔ 특별한 라인업으로 '고객 경험'을 중요시하는 다양성",서울 강서구 공항대로 212 퀸즈파크일레븐 A동 501호,https://d2wosiipoa41qn.cloudfront.net/4MlF9jvTfXZSaiqEbu8Gxu-mmV8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230426/291779d79a934a23aba435951ac28e4e.jpeg
160,시그니처블렌드 S,로컬커피 로스터스,"인스타그램 - localcoffee_official
스페셜티커피를 누구나 쉽게 접하고 즐길수 있게 노력하고 있습니다.
그렇기에 로컬커피로스터스는 Sweetness에 집중하여 로스팅을 합니다.
매 해 뉴크랍 생두를 안정적으로 공급받고,
당일로스팅 원칙으로 10년이상의 경력을 지닌 큐그레이더 대표가
직접 로스팅을 하며 원두로스팅의 품질을 일정하게 원두납품을 하고 있습니다.
많은 분들이 로컬커피로스터스를 통해 스페셜티커피가 널리 알려졌으면 하는 바램입니다.",경기도 김포시 양촌읍 불당로 92-10 B동 공장건물,https://d2wosiipoa41qn.cloudfront.net/_r6nxfwH0GD-UFJ0x3RRzYlRkWo=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230419/c89cd2ce407d4362bd5b9bec8a75474e.png
161,카펜터,커피 앰비언스,"""커피 앰비언스""는 '커피 중심의 공간'이라는 의미를 가지고 있으며, 좋은 과정을 거친 진정성 있는 커피를 소비자들에게 소개하고 제공하려 노력하는 로스팅 회사입니다.

훌륭한 커피에서 느낄 수 있는 풍요로움, 우리가 느끼는 그 작은 사치를 함께 나누고 싶습니다.",서울특별시 송파구 송이로17길 51,https://d2wosiipoa41qn.cloudfront.net/yZwpdY_5FrgHGPCESlc6IkHGQt8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210416/ee270b87b5144602b10051be75046d48.png
162,에티오피아 예가체프 코체레 G2 워시드,제이엠디커피팩토리,"“JMD만의 명품 원두로 그 이상의 무한함을 창조하고자 합니다.”
커피는 이제 단지 특별한 음료, 사치스러운 이미지에 국한되지 않습니다.
30년 이상 경력의 해외현지 최고 로스터가 최고의 맛과 품질을 전달하기 위해
4단계의 품질테스트와 샘플 로스팅, 커핑, 프로파일링의 빅데이터를 가지고 본연의 맛을 살린 로스팅을 합니다.
JMD는 언제나 좋은 커피와 함께 여러분들에게 찾아갈 준비가 되어있습니다.",경기 고양시 일산동구 장대길 75-53 나동 1층 JMD Coffee Factory,https://d2wosiipoa41qn.cloudfront.net/yigVBzLfr4toiLIF_R_8ng9xNZM=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230206/5f4636ac80a34b419c20db3446d67073.jpeg
